Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Result
30134,18,58,86,Yes,Doctorate,Fail
30135,11,23,52,Yes,Associate,Pass
30136,14,78,36,Yes,Master,Fail
30137,6,74,66,Yes,High School,Fail
30138,17,78,77,,Bachelor,Pass
30139,2,76,55,No,Master,Pass
30140,15,100,69,No,High School,Pass
30141,12,61,81,No,Bachelor,Fail
30142,6,73,86,No,Master,Pass
30143,9,66,77,No,Bachelor,Pass
30144,4,88,62,Yes,Bachelor,Pass
30145,4,91,62,No,Doctorate,Fail
30146,0,82,60,Yes,High School,Pass
30147,14,118,66,No,Associate,Pass
30148,16,0,76,No,Bachelor,Pass
30149,-1,100,51,No,Associate,Fail
30150,19,57,56,Yes,High School,Pass
30151,10,61,76,No,Master,Fail
30152,11,115,63,No,Bachelor,Pass
30153,3,48,68,No,,Pass
30154,17,90,75,No,Master,Pass
30155,0,101,63,No,Associate,Pass
30156,16,98,52,Yes,Doctorate,Pass
30157,16,43,89,Yes,Master,Pass
30158,17,68,71,No,Associate,Fail
30159,7,87,79,No,High School,Pass
30160,9,90,62,Yes,Master,Pass
30161,7,75,70,No,Doctorate,Fail
30162,14,61,83,,High School,Pass
30163,12,70,70,No,Doctorate,Pass
30164,15,63,66,Yes,Master,Pass
30165,16,50,0,No,Associate,Fail
30166,1,69,35,Yes,,Pass
30167,17,0,92,No,,Fail
30168,15,69,65,No,Bachelor,Fail
30169,8,45,102,Yes,Doctorate,Fail
30170,12,68,74,Yes,Associate,Fail
30171,9,110,56,Yes,High School,Fail
30172,13,43,62,Yes,Master,Pass
30173,8,75,89,Yes,Associate,Fail
30174,12,90,86,No,Associate,Fail
30175,10,52,79,Yes,High School,Pass
30176,8,79,42,No,Doctorate,Pass
30177,11,57,42,No,High School,Pass
30178,24,50,84,Yes,High School,Pass
30179,7,88,74,Yes,,Fail
30180,9,112,88,No,Master,Pass
30181,7,67,64,No,Doctorate,Fail
30182,7,87,51,Yes,Associate,Fail
30183,14,85,70,Yes,Master,Pass
30184,14,78,72,No,Master,Fail
30185,10,0,54,Yes,Master,Fail
30186,15,55,46,No,Bachelor,Pass
30187,14,59,75,Yes,Master,Fail
30188,9,71,52,No,Doctorate,Fail
30189,2,67,95,No,Bachelor,Fail
30190,0,52,90,Yes,Doctorate,Fail
30191,11,71,77,Yes,Master,Fail
30192,10,62,90,Yes,Doctorate,Fail
30193,8,86,74,No,Associate,Fail
30194,14,67,62,Yes,Associate,Fail
30195,12,92,89,Yes,High School,Pass
30196,9,80,73,No,Associate,Pass
30197,4,65,59,Yes,High School,Fail
30198,15,72,50,No,Associate,Fail
30199,13,72,55,Yes,Doctorate,Pass
30200,11,78,82,Yes,Associate,
30201,-3,82,64,No,Associate,Fail
30202,10,0,92,Yes,Associate,Fail
30203,9,70,75,Yes,High School,Fail
30204,7,77,77,Yes,Bachelor,Fail
30205,14,16,55,Yes,Master,Fail
30206,14,86,58,Yes,Associate,Fail
30207,12,56,44,Yes,Bachelor,Pass
30208,15,69,54,No,,Pass
30209,5,62,56,No,High School,Fail
30210,8,90,62,Yes,High School,Fail
30211,10,96,95,Yes,High School,Pass
30212,7,73,57,No,Master,Fail
30213,14,73,85,Yes,High School,Fail
30214,7,74,48,No,Doctorate,Fail
30215,16,75,0,Yes,Bachelor,Fail
30216,5,95,68,No,Doctorate,Fail
30217,21,135,80,No,Associate,Pass
30218,20,72,65,No,,Pass
30219,10,86,62,Yes,Doctorate,Pass
30220,16,58,76,Yes,Doctorate,Fail
30221,8,60,68,Yes,,
30222,15,55,0,Yes,Master,Fail
30223,9,102,88,Yes,Bachelor,Pass
30224,4,89,70,Yes,Bachelor,Pass
30225,-8,67,68,Yes,Associate,Pass
30226,9,79,68,Yes,Associate,Fail
30227,11,90,44,No,Master,Fail
30228,17,99,43,No,Bachelor,Pass
30229,10,83,92,No,,Fail
30230,15,0,60,Yes,Bachelor,Pass
30231,8,101,64,Yes,Doctorate,Fail
30232,0,53,0,Yes,Associate,Pass
30233,15,37,68,Yes,Doctorate,Pass
30234,-2,100,55,Yes,Master,Fail
30235,10,66,59,No,Doctorate,Fail
30236,8,0,62,Yes,Master,Fail
30237,17,113,72,Yes,High School,Pass
30238,7,112,74,Yes,Associate,Fail
30239,13,15,65,Yes,Bachelor,Pass
30240,15,91,38,Yes,Bachelor,Pass
30241,2,65,80,No,Master,Fail
30242,0,62,75,Yes,Master,Pass
30243,8,82,44,No,High School,Fail
30244,15,0,64,Yes,Associate,Pass
30245,13,90,60,Yes,Bachelor,Pass
30246,9,101,82,Yes,Associate,Fail
30247,5,71,75,Yes,Master,Pass
30248,15,82,47,Yes,Doctorate,Pass
30249,0,66,96,Yes,Bachelor,Pass
30250,2,84,65,,High School,Pass
30251,2,103,76,No,Associate,Fail
30252,12,83,63,Yes,Master,
30253,4,73,52,Yes,Associate,Fail
30254,19,101,0,Yes,High School,Pass
30255,5,67,38,Yes,High School,Fail
30256,10,67,36,No,Doctorate,Fail
30257,11,62,61,,Master,Fail
30258,6,44,55,Yes,,Pass
30259,-1,58,61,No,Associate,Pass
30260,11,76,51,No,Doctorate,Pass
30261,6,0,0,No,Bachelor,Pass
30262,11,56,70,No,Doctorate,Fail
30263,9,65,66,Yes,Doctorate,Fail
30264,11,37,85,No,High School,Fail
30265,18,119,98,Yes,High School,Fail
30266,7,104,46,No,High School,Fail
30267,8,61,70,No,Associate,Fail
30268,2,78,59,No,High School,Pass
30269,9,57,74,Yes,Master,Pass
30270,12,96,68,Yes,High School,Fail
30271,8,88,52,Yes,High School,Pass
30272,12,49,80,No,Doctorate,Fail
30273,9,56,64,Yes,High School,Fail
30274,4,74,70,No,Doctorate,Fail
30275,12,103,78,No,Master,Pass
30276,9,67,78,Yes,Master,Pass
30277,11,101,57,Yes,Bachelor,Fail
30278,7,81,61,No,High School,Pass
30279,7,58,60,Yes,Bachelor,Pass
30280,11,67,48,Yes,Associate,Fail
30281,9,88,63,Yes,Associate,Fail
30282,19,92,72,No,Bachelor,Pass
30283,14,94,50,Yes,Bachelor,Fail
30284,13,79,66,No,High School,Pass
30285,9,84,79,Yes,High School,Pass
30286,0,120,81,No,Associate,Pass
30287,6,123,39,Yes,Associate,Pass
30288,7,76,26,No,Associate,Fail
30289,9,40,63,Yes,Bachelor,Fail
30290,10,78,59,Yes,Associate,Pass
30291,13,77,46,Yes,Bachelor,Fail
30292,11,50,61,Yes,Master,Fail
30293,16,78,55,Yes,Master,Pass
30294,8,54,52,No,Master,Fail
30295,11,82,53,Yes,Master,Fail
30296,12,87,65,Yes,Master,Fail
30297,11,86,31,No,Master,Fail
30298,16,95,62,Yes,High School,Pass
30299,14,84,108,Yes,Bachelor,Fail
30300,3,0,77,No,High School,Pass
30301,9,101,58,Yes,High School,Pass
30302,10,66,81,Yes,Master,Fail
30303,21,72,86,No,High School,Fail
30304,8,68,0,Yes,Master,Fail
30305,5,60,47,No,High School,Pass
30306,12,69,53,,Doctorate,Pass
30307,12,92,52,No,Bachelor,Fail
30308,10,90,41,,Associate,Fail
30309,9,0,80,No,Bachelor,Fail
30310,15,109,96,No,Associate,Pass
30311,6,92,66,Yes,Doctorate,Pass
30312,8,80,55,No,Master,Pass
30313,7,47,75,Yes,Associate,Fail
30314,16,51,82,No,Bachelor,Pass
30315,11,105,55,Yes,Bachelor,Fail
30316,5,95,69,No,,Pass
30317,5,98,39,No,Associate,Pass
30318,19,72,67,Yes,Master,Fail
30319,15,101,50,No,Master,Fail
30320,14,48,70,No,High School,Fail
30321,10,50,57,Yes,High School,Fail
30322,18,95,65,No,Master,Fail
30323,0,57,97,No,Associate,Pass
30324,14,74,66,Yes,Associate,Fail
30325,8,40,72,Yes,Bachelor,Pass
30326,9,18,62,Yes,Bachelor,Fail
30327,14,55,39,Yes,High School,Pass
30328,9,67,56,,Associate,Fail
30329,8,56,57,Yes,,Fail
30330,8,87,74,Yes,Associate,Fail
30331,0,95,71,No,High School,Fail
30332,14,87,70,Yes,Associate,Pass
30333,5,52,78,Yes,Bachelor,Pass
30334,19,86,48,Yes,Doctorate,Fail
30335,9,50,96,Yes,Doctorate,Fail
30336,16,112,40,No,High School,Pass
30337,1,76,45,No,Master,Pass
30338,14,58,71,No,Bachelor,Pass
30339,15,76,49,No,Master,Fail
30340,16,78,66,Yes,Bachelor,Pass
30341,2,89,54,No,High School,Pass
30342,6,37,73,No,Associate,Fail
30343,13,61,64,Yes,Associate,Fail
30344,11,85,56,No,Bachelor,Pass
30345,0,91,65,Yes,Associate,Pass
30346,0,140,95,Yes,Bachelor,Pass
30347,18,103,64,No,Doctorate,
30348,23,61,44,No,High School,Fail
30349,10,110,38,Yes,Bachelor,Fail
30350,12,87,0,No,High School,Fail
30351,10,102,0,Yes,Master,Pass
30352,16,84,87,Yes,Bachelor,Fail
30353,14,104,78,No,High School,Pass
30354,5,97,53,,High School,Fail
30355,7,86,45,Yes,High School,Pass
30356,5,0,62,,Bachelor,Fail
30357,24,66,63,Yes,High School,Fail
30358,13,56,0,No,Bachelor,Pass
30359,7,74,75,No,High School,Pass
30360,7,97,51,No,Doctorate,Pass
30361,14,87,62,Yes,High School,Fail
30362,14,60,69,No,Bachelor,Pass
30363,14,94,42,No,Bachelor,Pass
30364,0,52,70,No,Doctorate,Fail
30365,12,82,79,Yes,High School,Pass
30366,11,103,76,No,High School,
30367,5,52,65,No,High School,
30368,5,78,48,No,Master,Fail
30369,12,61,52,No,Doctorate,Pass
30370,11,108,62,No,Associate,
30371,13,120,67,Yes,Master,Pass
30372,14,86,50,,Doctorate,Fail
30373,18,93,70,No,Master,Fail
30374,6,102,56,No,Associate,Fail
30375,13,90,60,No,Associate,Fail
30376,14,58,75,No,Master,Pass
30377,8,66,28,No,,Fail
30378,11,66,64,Yes,Associate,Fail
30379,9,40,62,Yes,Bachelor,Pass
30380,20,95,49,Yes,High School,Pass
30381,10,50,93,No,Associate,Pass
30382,12,92,49,No,Bachelor,Fail
30383,9,60,77,Yes,Associate,Fail
30384,8,71,75,No,High School,Pass
30385,4,86,71,Yes,,Pass
30386,16,106,48,No,Doctorate,Pass
30387,14,92,76,Yes,High School,Fail
30388,8,73,54,No,Master,Pass
30389,6,74,32,Yes,Master,Pass
30390,11,52,64,No,Doctorate,Fail
30391,8,88,67,Yes,Master,Fail
30392,9,73,76,No,High School,Pass
30393,4,56,54,No,High School,Pass
30394,11,91,92,No,Doctorate,Fail
30395,11,103,64,No,Bachelor,Fail
30396,16,0,79,No,Bachelor,Pass
30397,9,64,76,Yes,Master,Fail
30398,8,63,72,Yes,Associate,Pass
30399,2,83,83,Yes,High School,
30400,16,51,61,Yes,Associate,Pass
30401,14,76,0,No,Associate,Pass
30402,10,67,64,Yes,Doctorate,Fail
30403,3,85,64,No,Master,
30404,4,87,55,Yes,High School,Pass
30405,7,0,64,No,High School,Fail
30406,15,0,85,No,Doctorate,Fail
30407,12,84,75,Yes,Doctorate,Fail
30408,2,71,71,No,Master,Fail
30409,12,66,56,,High School,Pass
30410,6,66,56,Yes,Master,Pass
30411,7,150,54,Yes,Master,Fail
30412,15,56,84,No,Master,Fail
30413,14,61,78,Yes,Doctorate,Pass
30414,16,79,42,No,High School,Pass
30415,10,64,80,Yes,Bachelor,Fail
30416,14,93,83,Yes,Master,Pass
30417,7,72,68,Yes,High School,Fail
30418,9,66,89,No,High School,Fail
30419,0,82,49,No,High School,Pass
30420,10,67,68,No,Doctorate,Fail
30421,4,59,86,Yes,High School,Fail
30422,9,68,75,No,Bachelor,Pass
30423,17,34,93,No,Bachelor,Fail
30424,4,36,0,No,Associate,Fail
30425,3,57,51,Yes,High School,Fail
30426,4,51,55,Yes,High School,Pass
30427,23,88,61,Yes,Bachelor,Pass
30428,12,100,98,No,Doctorate,Fail
30429,9,82,55,Yes,Doctorate,Fail
30430,10,37,61,Yes,Associate,Pass
30431,11,47,47,No,Bachelor,
30432,7,82,56,No,Master,Pass
30433,7,72,67,Yes,Master,Fail
30434,9,38,32,Yes,Master,Pass
30435,6,58,62,Yes,Doctorate,Fail
30436,8,54,52,Yes,High School,Pass
30437,12,104,0,Yes,High School,Pass
30438,5,89,82,Yes,Bachelor,Pass
30439,23,69,58,,Master,Fail
30440,14,80,67,No,Doctorate,Pass
30441,4,78,58,No,Bachelor,Pass
30442,-2,0,79,,Bachelor,Fail
30443,7,112,61,No,Bachelor,Fail
30444,13,103,81,Yes,Master,Pass
30445,12,106,68,No,,Pass
30446,9,82,89,Yes,Master,Pass
30447,7,68,73,,Bachelor,Fail
30448,6,50,66,No,Doctorate,Pass
30449,8,55,79,No,Associate,Fail
30450,5,95,91,No,Associate,Fail
30451,8,50,89,Yes,Associate,Fail
30452,17,71,100,Yes,Doctorate,Pass
30453,6,47,64,Yes,Master,Pass
30454,13,73,69,Yes,Master,Fail
30455,14,54,60,No,Doctorate,Fail
30456,5,88,52,No,Doctorate,Fail
30457,6,70,74,No,Bachelor,Fail
30458,15,59,28,Yes,Bachelor,Fail
30459,5,56,71,Yes,Master,Pass
30460,0,78,86,Yes,Associate,Fail
30461,20,76,77,No,Associate,Pass
30462,15,64,76,Yes,,Pass
30463,10,69,38,Yes,Doctorate,Pass
30464,14,65,90,Yes,High School,Fail
30465,10,31,59,Yes,Master,Pass
30466,15,74,73,No,High School,Fail
30467,0,44,58,Yes,Associate,Fail
30468,9,57,62,Yes,Doctorate,Pass
30469,0,81,77,Yes,High School,Pass
30470,11,70,84,Yes,Bachelor,Pass
30471,9,106,62,No,Master,Pass
30472,17,59,68,Yes,Associate,Fail
30473,14,0,48,No,High School,Fail
30474,7,78,81,No,Bachelor,Pass
30475,8,74,33,Yes,High School,Pass
30476,12,96,44,Yes,High School,Fail
30477,7,88,30,No,Doctorate,Pass
30478,10,103,60,No,Doctorate,Pass
30479,17,43,63,Yes,Doctorate,Fail
30480,6,0,71,No,High School,
30481,8,55,81,Yes,Bachelor,Pass
30482,8,84,60,Yes,Master,Pass
30483,0,70,72,Yes,Doctorate,Fail
30484,13,61,43,No,Associate,Fail
30485,16,98,74,No,Bachelor,Pass
30486,14,42,59,No,Bachelor,Pass
30487,14,111,60,No,Doctorate,Fail
30488,12,88,64,Yes,Master,Pass
30489,12,78,54,,Doctorate,Pass
30490,3,72,62,Yes,High School,Pass
30491,12,68,84,Yes,Master,Fail
30492,10,84,83,,Master,Pass
30493,13,0,68,Yes,High School,Fail
30494,0,14,61,Yes,Bachelor,Fail
30495,14,77,54,No,Doctorate,Pass
30496,15,60,50,No,Master,Pass
30497,-5,57,83,No,Doctorate,Pass
30498,8,44,65,No,Doctorate,Fail
30499,1,99,36,No,Doctorate,Fail
30500,11,111,45,No,High School,Fail
30501,8,74,50,Yes,Associate,Fail
30502,17,72,21,Yes,Doctorate,Fail
30503,11,84,54,Yes,Master,Fail
30504,8,82,31,Yes,,Pass
30505,15,0,69,Yes,High School,Fail
30506,8,99,0,No,Associate,Pass
30507,8,98,80,Yes,Master,Fail
30508,12,90,70,,Associate,Pass
30509,18,111,104,No,Associate,Fail
30510,14,90,60,Yes,Master,Pass
30511,13,62,56,Yes,Bachelor,Fail
30512,24,77,81,Yes,Associate,Pass
30513,6,94,69,No,Bachelor,Fail
30514,6,54,66,Yes,High School,Pass
30515,11,70,0,Yes,High School,Pass
30516,18,43,81,,High School,Fail
30517,5,115,38,Yes,High School,Pass
30518,19,83,63,No,Bachelor,Fail
30519,3,87,72,Yes,Associate,Fail
30520,9,45,26,Yes,Associate,Fail
30521,11,97,53,Yes,Associate,Pass
30522,6,81,73,Yes,Associate,Pass
30523,7,39,80,No,Associate,Fail
30524,14,0,60,No,,Fail
30525,17,55,49,No,Bachelor,Fail
30526,-1,76,66,No,Master,Fail
30527,11,90,63,Yes,Doctorate,Fail
30528,9,79,56,Yes,Doctorate,Fail
30529,10,38,43,Yes,High School,Pass
30530,8,80,58,Yes,Doctorate,Pass
30531,4,92,41,No,Master,Pass
30532,18,71,54,Yes,High School,Fail
30533,16,85,64,Yes,Associate,Fail
30534,10,86,55,No,Associate,
30535,8,35,94,No,High School,Pass
30536,7,100,63,Yes,High School,Pass
30537,-3,64,78,Yes,Master,Fail
30538,12,60,67,No,Bachelor,Fail
30539,14,61,47,Yes,Bachelor,Fail
30540,11,100,55,No,Master,
30541,10,104,62,No,Doctorate,Fail
30542,11,0,55,Yes,Master,
30543,6,65,65,Yes,High School,Fail
30544,8,133,55,Yes,High School,Fail
30545,9,75,66,Yes,Associate,Fail
30546,14,62,79,No,Master,Pass
30547,17,0,77,No,Associate,Fail
30548,9,73,70,Yes,Associate,Fail
30549,5,117,67,Yes,Bachelor,
30550,10,58,49,Yes,Doctorate,
30551,20,71,82,Yes,Doctorate,Fail
30552,0,106,38,No,Master,Fail
30553,14,85,60,No,Bachelor,Pass
30554,17,69,0,Yes,Doctorate,Fail
30555,8,56,74,No,Doctorate,Pass
30556,6,52,91,,Doctorate,Pass
30557,13,150,60,Yes,Associate,Fail
30558,12,94,90,Yes,High School,Pass
30559,14,91,58,No,High School,Pass
30560,20,85,56,Yes,High School,Pass
30561,11,53,0,No,Associate,Pass
30562,4,69,83,Yes,High School,Pass
30563,10,82,83,No,Associate,Pass
30564,11,100,60,No,Doctorate,Fail
30565,16,82,74,No,Associate,Fail
30566,0,78,57,Yes,High School,Pass
30567,8,56,81,No,Associate,Fail
30568,3,93,58,Yes,Bachelor,Pass
30569,13,69,79,No,Associate,Pass
30570,27,47,77,No,High School,Pass
30571,9,57,72,Yes,High School,
30572,12,89,32,Yes,Master,Pass
30573,0,89,76,No,Master,Pass
30574,4,21,83,No,Doctorate,Fail
30575,12,73,68,No,Bachelor,Fail
30576,10,49,79,Yes,Master,Fail
30577,-2,83,64,No,High School,Fail
30578,18,87,53,Yes,,Pass
30579,12,54,64,Yes,Master,Fail
30580,10,75,88,No,High School,Pass
30581,8,92,71,Yes,Master,Fail
30582,12,96,54,Yes,Master,Pass
30583,12,58,79,No,Bachelor,Pass
30584,12,97,77,Yes,Associate,
30585,15,80,85,Yes,Bachelor,Fail
30586,16,65,48,No,Bachelor,Fail
30587,20,73,55,Yes,High School,Pass
30588,6,91,87,No,,Pass
30589,7,91,61,Yes,Doctorate,Fail
30590,12,93,25,No,,Pass
30591,6,62,42,Yes,High School,Pass
30592,7,80,78,No,Doctorate,Fail
30593,12,70,58,Yes,Doctorate,Fail
30594,14,79,55,Yes,Bachelor,Pass
30595,16,65,90,Yes,Master,Pass
30596,9,107,68,No,High School,Pass
30597,12,75,81,No,Master,Pass
30598,0,150,68,No,Associate,Pass
30599,0,84,59,Yes,,Pass
30600,6,97,40,No,Associate,Pass
30601,5,76,58,No,Bachelor,Pass
30602,13,69,60,No,Associate,Fail
30603,6,93,48,Yes,High School,Fail
30604,1,110,76,No,Doctorate,Fail
30605,10,103,54,Yes,High School,Fail
30606,17,55,67,No,Master,Fail
30607,-4,0,57,No,Bachelor,Pass
30608,9,74,52,Yes,High School,Pass
30609,13,100,43,No,Doctorate,Pass
30610,1,112,56,No,Master,Fail
30611,0,28,62,Yes,High School,Pass
30612,4,75,67,No,High School,
30613,0,66,58,No,Associate,Fail
30614,8,61,66,Yes,Bachelor,Pass
30615,4,56,69,,High School,Fail
30616,4,66,76,Yes,High School,Fail
30617,10,69,82,Yes,Doctorate,Fail
30618,21,68,81,Yes,Associate,Pass
30619,14,35,50,No,,Fail
30620,15,0,66,Yes,Associate,Fail
30621,14,96,88,No,Bachelor,Pass
30622,6,64,58,No,Associate,Fail
30623,12,42,0,Yes,High School,Fail
30624,16,77,70,Yes,Master,Fail
30625,14,96,43,Yes,Bachelor,Fail
30626,11,78,0,No,Doctorate,Fail
30627,13,60,78,No,High School,Fail
30628,22,54,71,Yes,,Fail
30629,14,89,71,No,Master,Pass
30630,8,70,69,No,Master,
30631,10,65,58,Yes,Associate,Pass
30632,5,63,76,Yes,High School,Fail
30633,22,79,60,Yes,Associate,Fail
30634,18,77,49,No,,Fail
30635,10,76,53,Yes,Doctorate,Fail
30636,21,56,39,No,Associate,Fail
30637,13,54,0,Yes,Master,Pass
30638,8,62,49,No,Associate,Fail
30639,14,81,56,Yes,Doctorate,Fail
30640,12,86,43,No,,Fail
30641,14,104,41,No,Doctorate,Fail
30642,3,58,94,Yes,High School,Fail
30643,6,0,66,No,Bachelor,Fail
30644,17,41,0,Yes,Associate,Fail
30645,18,82,0,Yes,High School,Pass
30646,17,45,70,Yes,High School,Fail
30647,21,50,66,Yes,Associate,Pass
30648,13,90,60,Yes,Bachelor,Fail
30649,12,78,71,Yes,High School,Fail
30650,5,69,0,Yes,Master,Pass
30651,7,47,32,No,Associate,Fail
30652,0,82,65,Yes,High School,Pass
30653,0,77,71,No,Bachelor,Pass
30654,0,90,61,No,Doctorate,Pass
30655,15,40,42,Yes,High School,Fail
30656,12,87,60,Yes,High School,Pass
30657,0,64,63,Yes,Doctorate,Fail
30658,9,81,68,Yes,Master,Pass
30659,20,74,78,Yes,,Pass
30660,9,58,80,No,High School,Fail
30661,5,67,61,Yes,,Pass
30662,1,58,70,Yes,Master,
30663,1,64,63,Yes,Doctorate,Pass
30664,13,57,78,No,Associate,Fail
30665,8,83,77,No,Master,Pass
30666,8,58,75,No,Bachelor,Fail
30667,8,86,62,,Bachelor,Pass
30668,9,140,83,No,Associate,Pass
30669,4,70,74,Yes,Bachelor,Fail
30670,12,43,59,Yes,Associate,Pass
30671,3,117,67,Yes,Doctorate,Pass
30672,6,82,55,Yes,Associate,Pass
30673,15,72,72,No,Doctorate,Fail
30674,12,68,70,No,High School,Fail
30675,13,54,64,Yes,Associate,Pass
30676,21,68,49,No,Doctorate,Fail
30677,10,59,74,Yes,Doctorate,Pass
30678,0,60,69,Yes,High School,Fail
30679,0,87,45,Yes,Bachelor,Pass
30680,8,94,75,No,Bachelor,Fail
30681,5,70,61,Yes,Bachelor,Fail
30682,10,85,49,No,Bachelor,Pass
30683,0,117,73,No,Master,Pass
30684,12,58,52,Yes,High School,Pass
30685,10,42,41,Yes,Associate,Fail
30686,15,92,68,,Doctorate,Fail
30687,10,60,53,No,High School,
30688,8,64,68,Yes,Master,Pass
30689,5,78,87,Yes,Doctorate,Pass
30690,2,100,0,No,Bachelor,Pass
30691,17,78,60,Yes,High School,Fail
30692,6,33,63,No,Doctorate,Fail
30693,5,82,37,No,Doctorate,Fail
30694,8,80,50,No,Doctorate,Pass
30695,9,58,81,Yes,Associate,Pass
30696,18,41,82,No,Doctorate,Pass
30697,8,67,94,No,Bachelor,Fail
30698,23,29,53,,High School,Fail
30699,10,39,0,Yes,Doctorate,Fail
30700,20,48,47,Yes,Associate,Fail
30701,0,0,65,No,Bachelor,Fail
30702,12,93,84,Yes,Associate,Pass
30703,18,72,74,No,Doctorate,Fail
30704,16,82,57,No,Master,
30705,13,79,65,No,Associate,Pass
30706,22,44,44,No,,Fail
30707,0,64,53,No,Associate,Pass
30708,5,70,71,No,,
30709,7,72,85,Yes,Bachelor,Fail
30710,19,85,65,Yes,Associate,Fail
30711,17,94,91,Yes,Doctorate,Pass
30712,7,82,86,No,Master,Pass
30713,-2,110,79,No,Bachelor,Fail
30714,9,84,66,Yes,Doctorate,Pass
30715,5,64,64,No,High School,Pass
30716,8,0,48,No,Doctorate,Pass
30717,5,51,61,Yes,High School,Pass
30718,2,86,36,Yes,Master,
30719,19,72,52,No,Master,Fail
30720,7,58,70,Yes,Master,Pass
30721,17,79,66,No,High School,Pass
30722,9,69,90,Yes,Associate,Fail
30723,4,38,44,Yes,Bachelor,Fail
30724,12,79,94,Yes,Bachelor,Fail
30725,8,54,69,Yes,Bachelor,Fail
30726,9,77,75,No,Bachelor,Fail
30727,11,72,88,No,Doctorate,Fail
30728,6,84,75,Yes,Bachelor,Fail
30729,2,30,23,No,Doctorate,Pass
30730,10,55,96,Yes,Associate,Fail
30731,15,77,58,Yes,,Fail
30732,6,133,57,Yes,Associate,Fail
30733,11,78,79,Yes,Bachelor,Fail
30734,18,66,51,Yes,Doctorate,Pass
30735,10,92,72,,Bachelor,Pass
30736,10,63,34,No,Doctorate,Fail
30737,10,84,64,No,Master,Pass
30738,7,76,71,No,Doctorate,Fail
30739,5,96,52,Yes,High School,Fail
30740,5,88,51,,Master,Fail
30741,12,65,80,No,Bachelor,Pass
30742,0,45,65,Yes,Bachelor,Fail
30743,0,54,54,No,Bachelor,Fail
30744,8,81,73,No,Bachelor,Pass
30745,16,74,52,No,Associate,Pass
30746,12,76,37,Yes,Associate,Pass
30747,10,80,40,No,,Pass
30748,-7,59,64,Yes,Associate,Pass
30749,6,73,60,Yes,Master,Fail
30750,2,75,60,No,Master,Fail
30751,13,46,70,No,Associate,Pass
30752,10,0,34,No,Doctorate,Fail
30753,5,83,73,,Associate,Pass
30754,12,89,54,No,High School,Pass
30755,3,0,66,Yes,Bachelor,Pass
30756,5,85,76,Yes,Doctorate,Fail
30757,6,63,86,Yes,Associate,Fail
30758,13,57,51,No,Bachelor,Pass
30759,17,113,79,Yes,Master,Pass
30760,7,67,74,Yes,Doctorate,Pass
30761,17,46,62,Yes,Bachelor,Pass
30762,10,66,73,Yes,Doctorate,Fail
30763,11,70,58,No,Associate,Fail
30764,10,93,49,No,Doctorate,Pass
30765,9,68,81,Yes,Doctorate,Pass
30766,12,83,62,Yes,Associate,Pass
30767,14,96,91,No,Bachelor,Fail
30768,6,63,88,Yes,Master,Pass
30769,9,81,46,Yes,Doctorate,Fail
30770,18,74,90,No,High School,Fail
30771,11,80,63,Yes,Bachelor,Pass
30772,11,77,72,Yes,High School,Pass
30773,16,78,70,No,Master,Pass
30774,8,69,50,Yes,Bachelor,Fail
30775,0,76,59,Yes,High School,Fail
30776,14,70,83,Yes,Master,Pass
30777,16,122,70,Yes,High School,Fail
30778,-2,0,46,Yes,Doctorate,Pass
30779,6,75,79,Yes,High School,Fail
30780,5,68,47,Yes,Bachelor,Fail
30781,9,95,79,No,Master,Fail
30782,5,59,88,No,Master,Pass
30783,13,49,50,No,Bachelor,Pass
30784,11,48,82,No,Doctorate,Pass
30785,14,101,80,Yes,Associate,Fail
30786,15,100,92,Yes,Doctorate,Pass
30787,13,78,47,No,Master,Pass
30788,8,64,45,No,Master,Fail
30789,10,64,56,No,Doctorate,Fail
30790,8,116,48,No,Bachelor,Pass
30791,3,73,105,No,Associate,Fail
30792,15,82,66,Yes,Bachelor,Fail
30793,10,66,66,Yes,High School,Fail
30794,2,77,90,No,Associate,Pass
30795,13,83,56,No,Doctorate,Fail
30796,9,111,0,Yes,Associate,Pass
30797,0,73,42,No,Master,Fail
30798,3,85,60,No,Master,Pass
30799,6,68,91,No,Master,Fail
30800,11,79,85,Yes,Bachelor,Pass
